,Id,FPYear,EDegree,GMSalary,GLArea,HChildren,CMValue,CRate,PMotor,PHousehold,PHealth,PLife,PCompensations
1061,1062,1981.0,2 - High School,6359.0,1.0,1.0,296.06,0.616136013103935,197.26,332.85,78.46,175.81,52.01
1062,1063,1986.0,1 - Basic,5228.0,3.0,1.0,4.44999999999993,0.956341911764706,397.41,99.45,148.25,18.78,10.67
1063,1064,1996.0,1 - Basic,1947.0,3.0,1.0,12.1199999999999,0.971439123476548,54.12,884.6,152.14,171.7,37.12
1064,1065,1995.0,2 - High School,4438.0,1.0,1.0,210.6,0.707826432034922,204.37,235.6,259.16,60.01,47.23
1065,1066,1994.0,2 - High School,5462.0,4.0,1.0,-134.43,1.20629654067301,514.54,-45.55,60.79,6.78,-6.11
1066,1067,1974.0,4 - PhD,5114.0,1.0,0.0,110.13,0.801477933830875,364.07,128.35,181.48,3.0,3.78
1067,1068,1986.0,3 - BSc/MSc,4646.0,4.0,0.0,-0.329999999999927,0.959095355739417,268.05,5.0,183.59,24.67,121.8
1068,1069,1979.0,3 - BSc/MSc,4051.0,3.0,1.0,427.53,0.296833240101933,456.42,59.45,122.8,3.89,1.0
1069,1070,1997.0,1 - Basic,1131.0,4.0,1.0,-71.0099999999998,1.0229014852865,14.56,1777.55,49.23,46.01,121.69
1070,1071,1986.0,3 - BSc/MSc,6539.0,2.0,0.0,299.95,0.451727745157589,293.5,13.35,196.26,31.45,58.12
1071,1072,1975.0,2 - High School,4731.0,1.0,1.0,357.08,0.318395889824461,397.63,-15.55,145.14,25.56,7.78
1072,1073,1993.0,2 - High School,2942.0,4.0,1.0,638.46,0.230967173590504,257.16,348.4,150.25,49.01,57.9
1073,1074,1984.0,4 - PhD,8092.0,1.0,0.0,-22.7700000000001,0.996290258184722,325.06,8.9,236.71,18.56,11.89
1074,1075,1987.0,2 - High School,6426.0,4.0,1.0,459.44,0.10619926199262,558.44,-30.0,24.56,-3.0,-8.0
1075,1076,1993.0,2 - High School,6212.0,1.0,1.0,-262.04,1.41224347826087,273.05,-25.0,114.91,124.69,87.35
1076,1077,1988.0,3 - BSc/MSc,3438.0,3.0,1.0,193.71,0.714283848043058,276.72,235.6,120.69,74.68,57.79
1077,1078,1994.0,3 - BSc/MSc,7441.0,4.0,1.0,25.1199999999999,0.921702180841092,447.53,68.9,73.57,19.56,30.56
1078,1079,1983.0,1 - Basic,4594.0,2.0,1.0,107.57,0.813313242832197,498.87,123.9,78.68,8.78,-0.11
1079,1080,1979.0,1 - Basic,4218.0,4.0,1.0,35.79,0.936475259940436,283.72,462.3,150.14,19.67,41.12
1080,1081,1997.0,3 - BSc/MSc,7407.0,1.0,0.0,329.73,0.505809417665088,255.38,152.25,257.27,19.67,33.23
1081,1082,1980.0,3 - BSc/MSc,3366.0,4.0,1.0,165.48,0.686028878486187,90.35,33.35,292.5,96.13,94.35
1082,1083,1990.0,3 - BSc/MSc,4873.0,1.0,1.0,411.86,0.291593695271454,375.18,48.35,131.47,18.56,43.12
1083,1084,1984.0,2 - High School,2345.0,1.0,1.0,909.28,0.183471565534299,63.68,702.9,146.25,153.03,78.35
1084,1085,1988.0,2 - High School,4138.0,1.0,1.0,459.54,0.281353820598007,412.3,102.8,114.8,6.89,37.45
1085,1086,1992.0,3 - BSc/MSc,5303.0,1.0,1.0,426.08,0.344055374592834,350.62,98.35,207.26,14.67,16.78
1086,1087,1996.0,3 - BSc/MSc,2751.0,1.0,1.0,649.12,0.382724866998141,200.26,619.0,159.03,84.46,29.34
1087,1088,1980.0,1 - Basic,7111.0,4.0,0.0,79.3699999999999,0.843033748420863,149.03,141.15,204.26,175.59,-5.11
1088,1089,1982.0,2 - High School,3129.0,4.0,0.0,111.26,0.799723675701099,239.71,121.7,217.93,57.79,43.23
1089,1090,1981.0,2 - High School,8737.0,3.0,0.0,-67.7600000000001,1.07620473339036,382.96,-11.1,145.14,20.56,23.56
1090,1091,1990.0,3 - BSc/MSc,8607.0,1.0,0.0,244.05,0.599508782375707,269.05,112.25,236.71,35.23,18.56
1091,1092,1981.0,2 - High School,5034.0,4.0,1.0,447.56,0.147695914870593,539.88,-45.55,36.34,5.89,17.89
1092,1093,1995.0,2 - High School,7260.0,2.0,0.0,-221.38,1.28538626983666,107.91,108.9,166.03,179.59,125.69
1093,1094,1989.0,4 - PhD,3409.0,3.0,1.0,304.52,0.419981694008308,368.18,-11.1,183.48,23.56,4.0
1094,1095,1986.0,1 - Basic,1440.0,4.0,0.0,24.2399999999999,0.935637352295305,92.24,230.05,169.7,159.14,113.91
1095,1096,1996.0,3 - BSc/MSc,6721.0,3.0,0.0,39.5699999999999,0.898173847221346,423.08,53.9,119.8,10.67,26.67
1096,1097,1989.0,3 - BSc/MSc,1412.0,1.0,1.0,760.15,0.304900181488203,101.91,706.8,233.6,8.89,78.35
1097,1098,1988.0,1 - Basic,1707.0,4.0,0.0,1052.55,0.0946783841914236,54.12,784.05,76.46,36.23,239.38
1098,1099,1988.0,3 - BSc/MSc,7217.0,4.0,0.0,134.04,0.764858950854575,324.84,146.7,188.37,20.56,-4.11
1099,1100,1975.0,3 - BSc/MSc,6053.0,4.0,0.0,-34.3200000000002,1.01613685158252,487.09,-5.55,92.24,5.78,-2.0
1100,1101,1996.0,3 - BSc/MSc,2588.0,3.0,1.0,107.58,0.834809803261939,115.91,260.6,293.5,34.34,98.24
1101,1102,1990.0,3 - BSc/MSc,5972.0,1.0,1.0,333.62,0.460819100312725,384.96,98.9,158.92,-2.0,24.34
1102,1103,1993.0,3 - BSc/MSc,6766.0,1.0,1.0,364.76,0.310842350944197,443.75,-20.55,127.47,1.0,13.89
1103,1104,1997.0,3 - BSc/MSc,7533.0,3.0,0.0,198.29,0.597842335608667,256.27,-11.1,173.7,73.57,62.79
1104,1105,1991.0,3 - BSc/MSc,7837.0,1.0,0.0,112.58,0.90461532061815,118.8,1041.85,119.8,71.57,90.35
1105,1106,1996.0,2 - High School,4732.0,4.0,0.0,128.25,0.837403980817383,258.16,455.65,75.46,58.01,95.24
1106,1107,1992.0,2 - High School,7860.0,1.0,0.0,404.87,0.517216981132075,140.47,381.75,251.16,34.45,82.57
1107,1108,1990.0,4 - PhD,4115.0,4.0,1.0,-69.4399999999999,1.08437921278979,415.08,-25.55,128.47,13.78,-5.11
1108,1109,1978.0,3 - BSc/MSc,6482.0,3.0,0.0,349.85,0.427814751495909,385.63,83.9,164.03,10.78,10.78
1109,1110,1992.0,1 - Basic,2092.0,3.0,1.0,357.41,0.666855420427222,59.01,667.35,136.58,104.13,180.81
1110,1111,1976.0,3 - BSc/MSc,3607.0,3.0,1.0,36.22,0.909034175334324,487.09,70.0,98.24,8.78,8.89
1111,1112,1982.0,3 - BSc/MSc,1900.0,4.0,1.0,230.84,0.640916236245228,292.61,170.6,110.02,54.01,85.24
1112,1113,1989.0,2 - High School,3853.0,1.0,1.0,102.24,0.809269696606308,72.46,98.9,432.97,28.34,34.45
1113,1114,1997.0,3 - BSc/MSc,5321.0,4.0,1.0,-18.11,0.988516666666667,534.99,10.0,51.12,-7.0,10.89
1114,1115,1976.0,3 - BSc/MSc,6813.0,1.0,1.0,89.91,0.827896597172298,337.73,108.35,207.04,22.56,-8.0
1115,1116,1991.0,2 - High School,2057.0,3.0,1.0,-0.550000000000182,0.97786609212051,73.57,629.55,215.93,80.57,105.02
1116,1117,1994.0,2 - High School,6524.0,2.0,1.0,525.77,0.161280989218493,407.41,88.35,105.91,27.45,27.56
1117,1118,1992.0,3 - BSc/MSc,4837.0,4.0,1.0,267.94,0.539569023780708,330.95,73.9,193.37,24.45,13.56
1118,1119,1994.0,3 - BSc/MSc,7741.0,3.0,0.0,-82.7900000000001,1.08353570396068,172.81,127.25,270.94,57.79,63.01
1119,1120,1996.0,3 - BSc/MSc,6736.0,4.0,1.0,467.98,0.274560009417859,481.09,84.45,94.24,7.89,11.89
1120,1121,1975.0,2 - High School,5169.0,3.0,1.0,547.88,0.146941449758771,520.32,74.45,54.9,9.89,12.0
1121,1122,1976.0,3 - BSc/MSc,9045.0,3.0,0.0,214.38,0.60758020360322,299.28,33.9,196.37,59.9,20.56
1122,1123,1985.0,2 - High School,7362.0,4.0,0.0,379.63,0.585403090290586,71.57,486.2,174.7,153.14,90.35
1123,1124,1996.0,2 - High School,5615.0,4.0,1.0,445.2,0.261214549454003,487.98,34.45,82.57,17.78,13.67
1124,1125,1979.0,2 - High School,4248.0,3.0,1.0,444.41,0.353741309286157,276.83,172.8,239.38,17.56,19.78
1125,1126,1981.0,3 - BSc/MSc,7712.0,1.0,0.0,221.05,0.628525273265294,232.49,121.7,211.93,41.34,54.9
1126,1127,1978.0,4 - PhD,6122.0,4.0,0.0,-44.0999999999999,1.03321046042565,409.41,-16.1,161.14,-3.0,23.67
1127,1128,1981.0,4 - PhD,3216.0,1.0,1.0,-28.3199999999999,1.00580866400728,433.75,-0.55,136.58,2.0,-0.22
1128,1129,1982.0,3 - BSc/MSc,6344.0,4.0,1.0,-67.2300000000001,1.05184903251154,337.73,280.6,116.8,60.79,18.56
1129,1130,1980.0,3 - BSc/MSc,7856.0,3.0,0.0,-55.7700000000001,1.05435243411291,371.96,-11.1,185.59,16.67,3.0
1130,1131,1989.0,1 - Basic,2447.0,4.0,1.0,452.21,0.511095402016228,129.47,490.1,268.05,12.89,75.57
1131,1132,1976.0,3 - BSc/MSc,3829.0,1.0,1.0,284.16,0.618075801749271,262.94,285.6,151.14,66.68,43.12
1132,1133,1977.0,3 - BSc/MSc,7249.0,4.0,1.0,-75.3399999999999,1.08334437086093,342.62,-10.0,208.26,40.34,22.78
1133,1134,1974.0,3 - BSc/MSc,7120.0,2.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,1135,1976.0,1 - Basic,5649.0,3.0,1.0,411.97,0.540708429682573,212.04,446.75,67.68,122.69,102.24
1135,1136,1980.0,4 - PhD,1642.0,4.0,1.0,225.28,0.568155152184416,279.94,-5.55,237.49,49.12,18.56
1136,1137,1976.0,3 - BSc/MSc,3633.0,1.0,1.0,349.63,0.480661528224465,372.85,186.7,146.25,13.78,1.78
1137,1138,1976.0,2 - High School,1463.0,1.0,1.0,234.06,0.702517109916862,59.01,352.3,259.16,107.13,93.24
1138,1139,1982.0,3 - BSc/MSc,8575.0,4.0,0.0,-17.65,0.987493193574735,238.38,13.35,243.49,43.23,49.23
1139,1140,1989.0,3 - BSc/MSc,8044.0,4.0,0.0,256.05,0.585691962969515,246.49,111.7,282.72,2.89,34.56
1140,1141,1989.0,3 - BSc/MSc,7048.0,4.0,0.0,-16.33,0.986569799863684,330.95,69.45,236.49,6.78,1.89
1141,1142,1989.0,3 - BSc/MSc,7543.0,1.0,0.0,-32.0000000000001,1.00929861849097,427.19,182.25,127.58,-7.0,22.78
1142,1143,1981.0,2 - High School,4440.0,4.0,1.0,469.65,0.237451439847074,390.63,78.35,154.03,11.78,13.89
1143,1144,1988.0,3 - BSc/MSc,5130.0,4.0,1.0,-25.0,1.0,423.19,65.0,142.25,4.78,18.78
1144,1145,1994.0,1 - Basic,1874.0,2.0,0.0,861.27,0.314393353343442,13.67,859.6,84.46,154.14,180.81
1145,1146,1996.0,3 - BSc/MSc,7657.0,1.0,1.0,381.75,0.22980060972146,470.09,-40.0,74.68,10.67,12.67
1146,1147,1993.0,2 - High School,6655.0,4.0,0.0,140.36,0.781084515992375,201.15,201.7,264.16,36.34,52.01
1147,1148,1979.0,3 - BSc/MSc,6306.0,3.0,0.0,89.9200000000001,0.827799088947495,263.27,111.7,199.15,48.23,45.01
1148,1149,1980.0,2 - High School,2426.0,3.0,1.0,125.03,0.888547168549843,150.03,924.05,149.36,63.79,58.9
1149,1150,1989.0,2 - High School,5053.0,3.0,1.0,477.66,0.146761271048343,497.76,-1.1,70.68,7.89,13.89
1150,1151,1997.0,2 - High School,5701.0,1.0,1.0,483.43,0.279640124681213,337.84,137.25,177.7,33.34,19.67
1151,1152,1990.0,3 - BSc/MSc,6255.0,4.0,1.0,1.44999999999993,0.959992134559535,375.18,83.9,175.59,11.89,14.56
1152,1153,1985.0,3 - BSc/MSc,6828.0,4.0,0.0,5.67000000000007,0.95915676769829,163.81,211.15,298.39,23.45,54.12
1153,1154,1986.0,2 - High School,8244.0,3.0,0.0,-25.0,1.0,86.46,476.75,271.05,51.9,95.35
1154,1155,1990.0,4 - PhD,9171.0,2.0,1.0,-20.77,0.992812967242082,505.65,4.45,63.9,14.78,-0.22
1155,1156,1993.0,3 - BSc/MSc,5370.0,4.0,1.0,409.75,0.291568895841481,405.41,53.35,77.46,29.34,48.12
1156,1157,1978.0,2 - High School,6262.0,3.0,1.0,13.34,0.938612783399513,548.77,49.45,32.45,-5.0,-1.11
1157,1158,1990.0,3 - BSc/MSc,5398.0,1.0,1.0,9.23000000000002,0.942331019610486,445.64,29.45,110.8,4.78,2.89
1158,1159,1996.0,3 - BSc/MSc,5503.0,4.0,1.0,19.2299999999999,0.926352071400027,478.87,19.45,77.46,2.0,22.78
1159,1160,1979.0,3 - BSc/MSc,2916.0,4.0,0.0,481.98,0.215480556458227,403.3,98.9,139.25,4.78,0.0
1161,1162,1996.0,3 - BSc/MSc,5341.0,4.0,1.0,597.44,0.0424,552.66,55.0,23.56,-2.0,20.78
1162,1163,1978.0,3 - BSc/MSc,7839.0,3.0,0.0,-22.4400000000002,0.995672459260261,264.16,9.45,287.5,11.78,18.67
1163,1164,1990.0,2 - High School,7415.0,3.0,0.0,-163.56,1.25899065420561,253.27,-60.0,289.61,35.34,16.78
1164,1165,1995.0,3 - BSc/MSc,5144.0,1.0,1.0,-64.9999999999999,1.07090815621067,511.32,-20.0,68.79,-2.0,6.0
1165,1166,1982.0,2 - High School,4723.0,2.0,1.0,-10.4400000000001,0.974500875656743,364.18,-15.0,168.7,23.56,29.56
1166,1167,1980.0,2 - High School,2727.0,1.0,1.0,394.42,0.537436723170073,115.02,367.3,326.06,62.9,35.45
1167,1168,1993.0,3 - BSc/MSc,5087.0,4.0,1.0,504.88,0.198499493276459,545.88,75.0,48.23,-1.0,-7.0
1168,1169,1982.0,1 - Basic,2455.0,4.0,1.0,469.32,0.439724350546312,30.45,357.85,202.26,106.02,185.7
1169,1170,1980.0,3 - BSc/MSc,5886.0,4.0,1.0,8.67000000000007,0.94735443117143,498.65,49.45,75.68,1.89,13.89
1170,1171,1984.0,3 - BSc/MSc,5048.0,1.0,0.0,374.41,0.425044624863246,435.97,133.35,110.8,25.56,-11.0
1171,1172,1992.0,2 - High School,5772.0,4.0,1.0,-98.67,1.14849529338252,361.07,-60.0,177.59,13.67,3.78
1172,1173,1990.0,3 - BSc/MSc,7787.0,2.0,0.0,27.9,0.913983739837398,339.73,20.0,202.37,47.01,5.89
1173,1174,1996.0,3 - BSc/MSc,3863.0,4.0,1.0,452.2,0.401284753588277,260.16,275.05,223.82,-5.0,43.01
1174,1175,1994.0,1 - Basic,2818.0,4.0,1.0,848.5,0.318536433140896,68.9,873.5,148.25,171.7,19.45
1175,1176,1986.0,3 - BSc/MSc,5830.0,3.0,1.0,396.3,0.370254110612855,437.97,65.0,132.58,16.67,16.78
1176,1177,1993.0,2 - High School,9018.0,1.0,0.0,194.93,0.677578725151,263.27,88.9,284.61,1.0,44.34
1177,1178,1988.0,3 - BSc/MSc,8970.0,2.0,0.0,284.06,0.496382479468127,285.5,43.35,261.27,0.0,23.56
1178,1179,1979.0,2 - High School,866.0,4.0,0.0,336.95,0.559928508899912,53.9,275.6,219.93,93.35,179.7
1179,1180,1984.0,3 - BSc/MSc,5318.0,4.0,0.0,137.25,0.779191616766467,375.96,162.25,152.25,29.45,14.89
1180,1181,1984.0,3 - BSc/MSc,7186.0,2.0,0.0,-39.5600000000001,1.01696890587851,157.92,325.05,289.72,70.79,14.56
1181,1182,1995.0,3 - BSc/MSc,5803.0,1.0,1.0,-57.3400000000001,1.05227342525094,415.19,49.45,121.69,17.67,14.67
1182,1183,1978.0,2 - High School,7094.0,2.0,0.0,397.08,0.362647982604494,423.97,107.8,113.91,14.67,1.89
1183,1184,1992.0,2 - High School,1605.0,4.0,1.0,173.26,0.748515906438683,102.24,221.7,266.16,186.48,11.78
1184,1185,1987.0,3 - BSc/MSc,3543.0,2.0,1.0,408.3,0.373653854493416,381.96,103.35,155.14,16.78,34.56
1185,1186,1987.0,3 - BSc/MSc,4626.0,1.0,1.0,510.99,0.176666666666667,550.77,60.0,29.45,-1.0,11.78
1186,1187,1993.0,3 - BSc/MSc,2625.0,1.0,1.0,438.52,0.341703118786571,334.62,128.9,187.48,28.56,24.56
1187,1188,1977.0,1 - Basic,1430.0,4.0,1.0,181.6,0.733470941108172,228.82,235.05,137.47,101.13,72.68
1188,1189,1981.0,2 - High School,3324.0,1.0,0.0,1184.55,0.0750412945063012,255.16,894.6,77.57,20.56,59.79
1189,1190,1984.0,1 - Basic,7801.0,4.0,0.0,236.61,0.704485637150248,251.16,378.95,243.6,-1.11,12.67
1190,1191,1991.0,2 - High School,5867.0,3.0,0.0,152.37,0.771244696080581,265.16,220.6,238.49,43.23,7.89
1191,1192,1977.0,4 - PhD,5598.0,3.0,1.0,-105.0,1.14732965009208,559.55,-40.0,17.56,2.89,3.0
1192,1193,1976.0,2 - High School,3743.0,4.0,1.0,-42.4499999999999,1.025342376229,431.86,113.35,107.13,18.78,17.45
1193,1194,1993.0,2 - High School,6166.0,1.0,0.0,-61.23,1.05576591552764,427.97,83.35,82.35,46.12,9.89
1194,1195,1989.0,1 - Basic,1148.0,4.0,1.0,1193.01,0.185190388268979,74.46,1143.55,195.37,60.01,21.45
1195,1196,1990.0,3 - BSc/MSc,2962.0,3.0,0.0,680.79,0.38892111620014,201.26,717.35,213.93,10.89,11.56
1196,1197,1978.0,3 - BSc/MSc,6480.0,3.0,0.0,182.15,0.669743638798546,207.15,57.8,293.61,28.56,40.12
1197,1198,1986.0,1 - Basic,2256.0,1.0,1.0,277.28,0.52339056809044,339.84,38.9,217.93,15.78,21.78
1198,1199,1985.0,2 - High School,3479.0,4.0,1.0,-29.0,1.00503119339907,341.73,250.05,135.36,-2.0,69.9
1199,1200,1994.0,3 - BSc/MSc,5458.0,1.0,1.0,376.63,0.445017134645147,401.63,143.35,159.03,12.89,6.78
1200,1201,1993.0,3 - BSc/MSc,7188.0,1.0,0.0,60.9099999999999,0.878701023649841,266.94,151.7,209.93,65.79,13.89
1201,1202,1995.0,2 - High School,3701.0,1.0,1.0,267.82,0.678784554629223,316.06,369.5,143.47,5.89,76.68
1202,1203,1984.0,4 - PhD,7372.0,1.0,1.0,431.19,0.316179997601631,389.85,88.9,130.47,40.23,17.67
1203,1204,1979.0,3 - BSc/MSc,3296.0,2.0,1.0,-21.12,0.994372325766916,328.84,94.45,175.59,61.9,28.67
1204,1205,1988.0,3 - BSc/MSc,4331.0,4.0,1.0,-49.6500000000001,1.04369637665745,391.52,-1.1,151.25,14.67,7.78
1205,1206,1975.0,1 - Basic,7503.0,4.0,0.0,-139.44,1.21153419593346,178.59,-65.0,211.15,163.03,53.23
1206,1207,1976.0,3 - BSc/MSc,5466.0,4.0,1.0,547.1,0.115163325909428,479.98,74.45,74.46,-1.11,18.78
1207,1208,1976.0,2 - High School,2905.0,4.0,1.0,178.15,0.724822214696918,188.37,171.7,241.6,75.68,60.9
1208,1209,1994.0,3 - BSc/MSc,5711.0,4.0,1.0,407.75,0.358698873740368,429.86,122.25,118.8,4.89,-1.0
1209,1210,1991.0,2 - High School,7671.0,4.0,0.0,381.41,0.580328376703841,107.02,446.75,158.14,147.36,109.13
1210,1211,1996.0,1 - Basic,4914.0,4.0,1.0,-20.22,0.993525140875596,398.74,162.8,143.47,4.78,28.45
1211,1212,1994.0,3 - BSc/MSc,3400.0,1.0,1.0,334.07,0.594857155752133,254.16,377.85,219.93,18.78,15.56
1212,1213,1993.0,2 - High School,2685.0,4.0,1.0,14.12,0.956765359238752,167.7,418.4,188.37,128.58,1.78
1213,1214,1986.0,2 - High School,7049.0,1.0,0.0,551.54,0.281444738022833,281.83,231.7,225.82,41.34,21.67
1214,1215,1987.0,1 - Basic,1959.0,4.0,0.0,112.59,0.800246806039489,67.9,112.25,282.83,100.24,125.58
1215,1216,1995.0,1 - Basic,7923.0,1.0,0.0,478.75,0.299062169533033,272.94,143.35,133.47,81.46,87.46
1216,1217,1992.0,2 - High School,2498.0,1.0,1.0,327.28,0.589436389911892,153.25,315.05,262.16,90.35,37.23
1217,1218,1997.0,3 - BSc/MSc,4030.0,3.0,1.0,375.62,0.49339908952959,222.82,212.25,301.5,9.89,44.34
1218,1219,1982.0,1 - Basic,1653.0,1.0,1.0,172.48,0.762721232292405,85.46,298.95,183.59,152.25,112.02
1219,1220,1982.0,2 - High School,3857.0,4.0,1.0,741.71,0.198815009874918,241.38,485.1,139.25,40.23,51.01
1220,1221,1976.0,3 - BSc/MSc,2136.0,3.0,1.0,237.94,0.636778052520341,257.16,182.25,278.72,-1.11,6.89
1221,1222,1986.0,3 - BSc/MSc,8285.0,4.0,0.0,280.17,0.532206143846956,289.61,101.7,226.71,18.78,15.56
1222,1223,1980.0,3 - BSc/MSc,3945.0,4.0,1.0,298.51,0.509357558844941,367.07,106.7,163.03,29.56,-7.0
1223,1224,1985.0,2 - High School,2864.0,4.0,1.0,328.29,0.663738292850072,88.24,569.55,88.35,182.59,121.91
1224,1225,1985.0,3 - BSc/MSc,4597.0,4.0,1.0,408.87,0.278098534134207,442.86,3.9,133.58,16.78,3.89
1225,1226,1989.0,1 - Basic,6175.0,2.0,0.0,732.26,0.323802550273244,156.03,657.35,248.38,2.0,56.12
1226,1227,1985.0,2 - High School,3728.0,3.0,1.0,31.9,0.912043406347096,186.37,112.25,171.7,23.56,153.03
1227,1228,1987.0,2 - High School,5884.0,4.0,0.0,368.85,0.352220394736842,416.41,15.0,135.36,18.67,22.56
1228,1229,1977.0,3 - BSc/MSc,7583.0,4.0,0.0,-47.8900000000001,1.03817799719795,404.63,19.45,139.36,39.23,-3.11
1229,1230,1995.0,2 - High School,5136.0,4.0,1.0,8.35000000000002,0.945209305382138,329.73,33.35,161.03,47.23,37.34
1230,1231,1987.0,2 - High School,7536.0,4.0,1.0,28.78,0.919625777140124,355.4,98.9,120.69,49.01,45.12
1231,1232,1982.0,1 - Basic,6902.0,4.0,1.0,524.22,0.432084212267858,298.28,485.1,108.02,5.78,69.9
1232,1233,1995.0,4 - PhD,8121.0,1.0,0.0,9.56000000000006,0.947575996602148,145.14,87.8,381.96,9.78,34.56
1233,1234,1976.0,3 - BSc/MSc,2525.0,3.0,1.0,-29.4300000000001,1.00781911889297,317.06,-10.55,243.38,0.0,16.67
1234,1235,1978.0,2 - High School,7934.0,4.0,1.0,33.12,0.917538059902669,209.26,136.15,296.39,4.89,58.12
1235,1236,1989.0,3 - BSc/MSc,5176.0,4.0,1.0,397.97,0.380934956969732,400.52,117.8,129.58,12.89,22.45
1236,1237,1979.0,1 - Basic,3800.0,3.0,0.0,293.4,0.623516057323937,291.72,318.4,155.25,24.56,55.79
1237,1238,1989.0,2 - High School,5553.0,4.0,1.0,-162.58,1.1901116515587,308.28,148.35,129.47,119.8,17.78
1238,1239,1985.0,3 - BSc/MSc,8421.0,3.0,0.0,185.38,0.629612676056338,298.39,-15.0,212.93,58.01,13.67
1239,1240,1985.0,3 - BSc/MSc,2269.0,1.0,1.0,804.49,0.156610948430129,204.26,490.65,154.03,122.8,11.78
1240,1241,1982.0,2 - High School,7839.0,4.0,0.0,-172.36,1.1760236991734,133.58,303.95,252.27,65.68,81.68
1241,1242,1984.0,3 - BSc/MSc,7933.0,1.0,0.0,216.59,0.684937402190923,371.18,202.25,154.03,16.56,22.78
1242,1243,1986.0,2 - High School,7328.0,1.0,0.0,-102.68,1.10906436032798,307.28,132.8,165.81,77.68,28.67
1243,1244,1986.0,1 - Basic,6845.0,3.0,1.0,-46.5600000000001,1.03302696078431,364.29,97.25,155.03,21.56,14.67
1244,1245,1978.0,3 - BSc/MSc,3526.0,3.0,1.0,189.7,0.721660443891309,379.74,216.7,127.58,22.67,24.67
1245,1246,1986.0,3 - BSc/MSc,4833.0,1.0,1.0,-32.55,1.01276523797447,539.1,-5.55,54.12,0.89,2.89
1246,1247,1990.0,3 - BSc/MSc,5612.0,3.0,1.0,426.42,0.217045927570418,451.42,9.45,98.02,1.89,15.78
1247,1248,1991.0,1 - Basic,5675.0,4.0,1.0,109.25,0.867844662105626,76.46,526.2,267.16,57.79,88.24
1248,1249,1996.0,3 - BSc/MSc,7733.0,1.0,0.0,324.18,0.409730204882007,325.06,14.45,235.6,6.78,9.67
1249,1250,1995.0,2 - High School,6644.0,3.0,1.0,394.19,0.396188637935008,331.84,127.8,147.25,46.12,41.23
1250,1251,1980.0,3 - BSc/MSc,3935.0,1.0,1.0,28.01,0.914363257459492,216.93,33.9,315.17,17.56,35.45
1251,1252,1993.0,3 - BSc/MSc,4757.0,4.0,1.0,-43.78,1.0293689889749,512.32,54.45,53.9,6.89,11.89
1252,1253,1986.0,3 - BSc/MSc,6307.0,4.0,1.0,63.34,0.872239496709813,458.53,89.45,117.91,-1.11,26.67
1253,1254,1983.0,2 - High School,3011.0,1.0,1.0,-196.03,1.20769174721912,22.45,265.6,298.5,65.9,171.03
1254,1255,1986.0,3 - BSc/MSc,8637.0,4.0,0.0,199.71,0.690345606879065,191.37,148.35,294.5,33.34,58.12
1255,1256,1993.0,3 - BSc/MSc,7129.0,1.0,0.0,363.63,0.416777969535529,157.03,107.8,258.16,9.78,133.58
1256,1257,1993.0,3 - BSc/MSc,6028.0,4.0,1.0,500.11,0.116987287280554,491.76,28.35,67.79,5.89,0.89
1257,1258,1980.0,2 - High School,4606.0,2.0,1.0,-3.54999999999995,0.979468772433597,135.36,584.55,200.37,103.02,21.45
1258,1259,1991.0,2 - High School,3583.0,3.0,1.0,211.49,0.688156020887178,281.72,196.7,134.47,50.12,95.35
1259,1260,1998.0,3 - BSc/MSc,7908.0,3.0,0.0,41.68,0.911569678001167,230.82,210.05,246.49,50.01,16.67
1260,1261,1995.0,2 - High School,7105.0,1.0,0.0,240.71,0.65373488323603,200.26,221.7,301.39,28.34,15.67
1261,1262,1988.0,3 - BSc/MSc,4612.0,4.0,1.0,-78.4400000000001,1.09831481345206,463.42,-45.55,101.02,16.78,7.89
1262,1263,1990.0,4 - PhD,3198.0,3.0,1.0,440.76,0.218680802522982,421.97,28.9,123.58,6.78,14.89
1263,1264,1996.0,4 - PhD,2235.0,3.0,1.0,3.78999999999996,0.950843464007649,363.18,38.35,174.59,1.89,7.67
1264,1265,1976.0,3 - BSc/MSc,6990.0,4.0,0.0,17.34,0.932015607187013,350.62,33.35,182.7,6.89,49.23
1265,1266,1982.0,3 - BSc/MSc,3214.0,3.0,1.0,401.19,0.377534030495998,413.3,118.35,130.47,12.89,9.67
1266,1267,1984.0,2 - High School,6666.0,1.0,1.0,176.15,0.734952300637748,205.26,201.15,227.82,82.57,42.12
1267,1268,1976.0,3 - BSc/MSc,3413.0,1.0,1.0,-36.6699999999998,1.00919129229412,192.26,864.6,209.15,-2.0,5.67
1268,1269,1980.0,3 - BSc/MSc,8113.0,3.0,0.0,341.4,0.470030085628327,298.5,126.7,198.26,22.56,45.34
1269,1270,1978.0,2 - High School,2267.0,3.0,1.0,835.62,0.184153647808281,168.7,617.35,194.26,56.9,17.67
1270,1271,1996.0,2 - High School,7401.0,3.0,0.0,61.5700000000001,0.918515450720532,115.02,555.65,231.71,94.24,65.79
1271,1272,1980.0,3 - BSc/MSc,8041.0,4.0,0.0,-41.1,1.02784888950391,312.06,-16.1,236.71,22.67,22.78
1272,1273,1982.0,1 - Basic,2740.0,3.0,1.0,366.74,0.454492285411909,328.73,133.9,137.58,54.9,63.01
